Time,Linear Pos X,Linear  Pos Y,Linear Pos Z,Angular Pos X,Angular Pos Y,Angular Pos Z,Lineal Vel X,Lineal Vel Y,Lineal Vel Z,Angular Vel X,Angular Vel Y,Angular Vel Z
1681947787,0.1522290671683742,0.5518700290222953,0.11386339987336998,-0.19717708338035447,-0.04436421941210867,-0.2895693168946241,0.0,0.0,0.0,0.0,0.0,0.0
1681947787,0.1522290671683742,0.5518700290222953,0.11386339987336998,-0.19717708338035447,-0.04436421941210867,-0.2895693168946241,0.0,0.0,0.0,0.0,0.0,0.0
1681947788,0.1522290671683742,0.5518700290222953,0.11386339987336998,-0.19717708338035447,-0.04436421941210867,-0.2895693168946241,0.0,0.0,0.0,0.0,0.0,0.0
1681947789,0.1522290671683742,0.5518700290222953,0.11386339987336998,-0.19717708338035447,-0.04436421941210867,-0.2895693168946241,0.0,0.0,0.0,0.0,0.0,0.0
1681947790,0.1522290671683742,0.5518700290222953,0.11386339987336998,-0.19717708338035447,-0.04436421941210867,-0.2895693168946241,0.0,0.0,0.0,0.0,0.0,0.0
1681947791,0.1522290671683742,0.5518700290222953,0.11386339987336998,-0.19717708338035447,-0.04436421941210867,-0.2895693168946241,0.0,0.0,0.0,0.0,0.0,0.0
1681947791,0.1522290671683742,0.5518700290222953,0.11386339987336998,-0.19717708338035447,-0.04436421941210867,-0.2895693168946241,0.0,0.0,0.0,0.0,0.0,0.0
1681947792,0.1522290671683742,0.5518700290222953,0.11386339987336998,-0.19717708338035447,-0.04436421941210867,-0.2895693168946241,0.0,0.0,0.0,0.0,0.0,0.0
1681947793,0.1522290671683742,0.5518700290222953,0.11386339987336998,-0.19717708338035447,-0.04436421941210867,-0.2895693168946241,0.0,0.0,0.0,0.0,0.0,0.0
1681947794,0.1522290671683742,0.5518700290222953,0.11386339987336998,-0.19717708338035447,-0.04436421941210867,-0.2895693168946241,0.0,0.0,0.0,0.0,0.0,0.0
1681947795,0.1522290671683742,0.5518700290222953,0.11386339987336998,-0.19717708338035447,-0.04436421941210867,-0.2895693168946241,0.0,0.0,0.0,0.0,0.0,0.0
1681947795,0.1522290671683742,0.5518700290222953,0.11386339987336998,-0.19717708338035447,-0.04436421941210867,-0.2895693168946241,0.0,0.0,0.0,0.0,0.0,0.0
1681947796,0.1522290671683742,0.5518700290222953,0.11386339987336998,-0.19717708338035447,-0.04436421941210867,-0.2895693168946241,0.0,0.0,0.0,0.0,0.0,0.0
1681947797,0.1522290671683742,0.5518700290222953,0.11386339987336998,-0.19717708338035447,-0.04436421941210867,-0.2895693168946241,0.0,0.0,0.0,0.0,0.0,0.0
1681947798,0.1522290671683742,0.5518700290222953,0.11386339987336998,-0.19717708338035447,-0.04436421941210867,-0.2895693168946241,0.0,0.0,0.0,0.0,0.0,0.0
1681947799,0.1522290671683742,0.5518700290222953,0.11386339987336998,-0.19717708338035447,-0.04436421941210867,-0.2895693168946241,0.0,0.0,0.0,0.0,0.0,0.0
1681947799,0.1522290671683742,0.5518700290222953,0.11386339987336998,-0.19717708338035447,-0.04436421941210867,-0.2895693168946241,0.0,0.0,0.0,0.0,0.0,0.0
1681947800,0.1522290671683742,0.5518700290222953,0.11386339987336998,-0.19717708338035447,-0.04436421941210867,-0.2895693168946241,0.0,0.0,0.0,0.0,0.0,0.0
1681947801,0.1522290671683742,0.5518700290222953,0.11386339987336998,-0.19717708338035447,-0.04436421941210867,-0.2895693168946241,0.0,0.0,0.0,0.0,0.0,0.0
1681947802,0.1522290671683742,0.5518700290222953,0.11386339987336998,-0.19717708338035447,-0.04436421941210867,-0.2895693168946241,0.0,0.0,0.0,0.0,0.0,0.0
1681947803,0.1522290671683742,0.5518700290222953,0.11386339987336998,-0.19717708338035447,-0.04436421941210867,-0.2895693168946241,0.0,0.0,0.0,0.0,0.0,0.0
1681947803,0.1522290671683742,0.5518700290222953,0.11386339987336998,-0.19717708338035447,-0.04436421941210867,-0.2895693168946241,0.0,0.0,0.0,0.0,0.0,0.0
1681947804,0.1522290671683742,0.5518700290222953,0.11386339987336998,-0.19717708338035447,-0.04436421941210867,-0.2895693168946241,0.0,0.0,0.0,0.0,0.0,0.0
1681947805,0.1522290671683742,0.5518700290222953,0.11386339987336998,-0.19717708338035447,-0.04436421941210867,-0.2895693168946241,0.0,0.0,0.0,0.0,0.0,0.0
1681947806,0.1522290671683742,0.5518700290222953,0.11386339987336998,-0.19717708338035447,-0.04436421941210867,-0.2895693168946241,0.0,0.0,0.0,0.0,0.0,0.0
